,Year,Country Name,"Agriculture, value added (% of GDP)",CO2 emissions (metric tons per capita),Domestic credit provided by financial sector (% of GDP),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),"Fertility rate, total (births per woman)",GDP growth (annual %),Imports of goods and services (% of GDP),"Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population density (people per sq. km of land area),"Services, etc., value added (% of GDP)"
2350,2002,Timor-Leste,26.8518518519,0.180309933541,-8.68727343243,,,8.558558558560001,7.037000000000001,-6.64605873261,193.243243243,12.962962963,5.22329016,61.2376341463,60.17733692,60.185185185200005
2351,2002,Togo,38.1917106708,0.23959774573,14.9432692997,97.2305057211,424.034097572,36.5171714268,5.32,-0.922151021554,49.0758049132,18.3927907383,6.216923110650001,53.6732439024,94.5471410186,43.4154985909
2352,2002,Tonga,21.1305890957,1.03707893541,42.4008650136,,,18.8137630539,4.221,3.41887664851,43.6838582663,20.8702095182,8.57821144994,71.0366829268,137.506944444,57.7774418668
2353,2002,Trinidad and Tobago,1.46077778523,21.3045514305,44.4040589767,4081.88818631,9356.78097414,50.5866939066,1.744,7.936709641369999,45.0173840824,44.8213084739,-5.19253487647,68.71043902439999,249.09161793400003,53.7179131841
2354,2002,Tunisia,9.32597356906,2.1398889105400003,67.6302953674,1079.50640585,801.489193653,40.7845866741,2.0,1.3225636178,44.55707051979999,29.848034075300003,2.28509587676,73.0,63.4925785273,60.82599235560001
2355,2002,Turkey,11.7069280682,3.15828449526,47.4740646946,1667.86521943,1139.69490969,25.2173097246,2.376,6.16383960696,23.5827728271,28.624308903000003,37.4248377446,71.0819756098,84.6195782389,59.6687630288
2356,2002,Turkmenistan,22.0130172013,8.68807361986,,1780.15082914,3438.90967555,69.0493048187,2.741,0.257179925006,53.4061969496,42.3779637378,25.1531001486,64.13760975609999,9.7890579448,35.6090190609
2357,2002,Turks and Caicos Islands,,4.55423183073,,,,,,,,,,,22.8842105263,
2358,2002,Tuvalu,19.7578146551,,,,,,,7.886174359119999,,9.10933520962,3.3161227289599995,,317.666666667,71.1328501353
2359,2002,Uganda,24.9040316638,0.0614642554676,13.205251861,,,11.2132791666,6.772,8.73268576402,25.064514991,24.3584911605,-3.1695563415900003,48.4755853659,126.899524548,50.737477175600006
2360,2002,Ukraine,14.6217084008,6.61144067216,28.085990494,2844.81095379,2813.15969089,55.0870200611,1.126,5.1999999710900005,50.7067888933,34.5338330169,5.121841927799999,68.2756097561,83.2024372562,50.84445858229999
2361,2002,United Arab Emirates,,24.9565514458,30.99603273,12814.7410476,11958.4774577,49.5033473841,2.428,2.43345681395,43.5683114307,,3.77083954516,74.9682682927,40.598803827800005,
2362,2002,United Kingdom,0.80305020605,8.90412310805,129.101643113,6142.74983363,3685.8654787,23.8801451752,1.63,2.39724828406,26.6895890682,23.601633226,2.1974203234400003,78.143902439,245.403542347,75.5953165679
2363,2002,United States,1.00219956431,19.639195771,191.785229463,13296.1822993,7843.34484914,9.13238644014,2.0205,1.7861276874599998,13.0172733098,21.2707532547,1.53512459242,76.9365853659,31.393549932800003,77.727047181
2364,2002,Upper middle income,9.746510998060002,3.64575543256,82.2605936483,1712.62027307,1344.91445004,27.6056465178,1.82557110824,4.21115238618,24.1648002862,37.7850377374,4.92935015153,71.2321677416,39.3872627907,52.464581905100005
2365,2002,Uruguay,8.685455705510002,1.38844331189,99.9181443601,1997.73421841,762.6981432010001,20.6216724822,2.205,-7.732007211669999,19.4073948254,24.3282573979,12.6162766344,75.09556097560001,19.0136555822,66.98628689659999
2366,2002,Uzbekistan,34.2517274356,5.06798311164,,1775.77027404,2109.31946019,30.8114686272,2.52,3.99999999687,29.3457304212,22.045060298800003,45.4493729192,67.1083658537,59.4072637518,43.7032122656
2367,2002,Vanuatu,27.4689541978,0.434843805586,43.1330032281,,,42.3100071128,4.162,-5.11121856867,49.3872079663,10.1328543557,2.7828026822099994,68.2999512195,15.9111566858,62.39819144649999
2368,2002,"Venezuela, RB",4.103337016519999,7.611158612710001,15.266183173499998,2726.11560162,2267.36858799,30.4335705492,2.739,-8.85564735287,18.1421401002,49.7631313657,33.0228760786,72.7752682927,28.7955818831,46.1335316178
2369,2002,Vietnam,21.2793515285,0.890220650082,41.3782261889,387.036587681,420.446832131,50.57930883189999,1.92,6.32082098771,57.249342474,35.6992195921,4.94219246377,73.5765609756,256.118821446,43.0214288794
2370,2002,Virgin Islands,,,,,,,2.19,,,,,78.0243902439,309.165714286,
2371,2002,West Bank and Gaza,8.76907502814,0.375598342055,4.86995311814,,,13.4372009869,5.105,-1.41743143911,62.8156816898,21.910405758400003,1.48786116359,71.0699756098,510.859302326,69.3205198615
2372,2002,World,5.02845236218,4.05929265831,155.760400618,2428.24755791,1644.9477869,25.5182029284,2.61184845515,2.19051350053,24.5173599087,29.3168787593,3.40106458147,68.1584411646,48.3600711847,65.9416394764
2373,2002,"Yemen, Rep.",13.342069545,0.837104492399,2.11293142145,152.080779958,270.813122936,37.0011932863,6.002000000000001,3.93523150528,37.7293055883,41.2518696682,8.71188048362,60.888000000000005,35.668877019499995,34.8740446654
2374,2002,Zambia,17.2675372015,0.1780835653359999,41.3982780044,634.381863232,598.548219754,27.1336783309,6.064,4.50601440876,37.7828186682,26.8381258473,19.3909231202,45.3066585366,14.9853751059,55.8943369512
2375,2002,Zimbabwe,14.0290065324,0.942795260834,164.559046953,827.329873203,772.6766193660001,31.8347988693,4.018,-8.894023417260001,34.9725526955,,2.71295005331,40.6791463415,32.807111283400005,
2376,2007,Afghanistan,30.6228536689,0.0878576421317,0.535180550401,,,17.8237142692,6.437,13.7402049899,58.3500468255,27.3447032583,22.382015778000003,57.8338292683,39.637202463,42.0324430729
2377,2007,Albania,19.8747975889,1.32233485532,62.0767546352,1213.12436932,679.861765101,28.0842219492,1.635,5.90000000867,54.7882006817,25.3343548857,3.57619479892,76.4702926829,108.394781022,54.7908475134
2378,2007,Algeria,7.68845250023,3.1958645928500005,-3.63603835274,891.80508617,1075.19412704,47.0681628294,2.661,3.4,24.869963137800003,58.5716398271,6.39534430363,72.8983658537,14.385269173,33.7399076727
2379,2007,American Samoa,,,,,,,,,,,,,289.52,
2380,2007,Andorra,0.375712779353,6.3508683051,,,,,1.18,0.0780393779025,,15.8710496412,3.86991695574,,180.591489362,75.2138764618
2381,2007,Angola,,1.31109648311,1.87359798726,145.225891681,561.5501055130001,73.95818798350001,6.619,22.5930542991,43.5156263985,,12.6164771813,49.43573170729999,15.387749258,
2382,2007,Antigua and Barbuda,1.9365802171,5.56152469875,77.7016763379,,1729.91930993,45.0872506925,2.1830000000000003,9.49894448016,72.31871354180001,21.3932450098,3.7236676443,74.8032195122,191.811363636,76.67017817520001
2383,2007,Arab World,7.10506711161,4.13614535534,37.3375450639,1992.42164476,1578.8806925,53.7206413641,3.44313489066,5.65048324994,39.7259686366,53.9857099284,6.39534430363,69.2070082278,24.1369879765,40.9220084642
2384,2007,Argentina,8.78197083287,4.38270408112,25.7159947243,2438.00941924,1846.93675639,22.5605274925,2.4130000000000003,9.01574459003,18.1999554509,32.3112881262,14.9458095444,75.0090487805,14.6051993467,58.9067410409
2385,2007,Armenia,20.2820602192,1.69475525891,12.1342882942,1740.22636998,954.730353597,19.1856439468,1.726,13.7492019586,39.1508144361,43.9088082786,4.23277038228,73.7646585366,104.956691254,35.8091315022
2386,2007,Aruba,0.449521757473,25.6137149519,51.376289,,,65.9129090572,1.741,-3.65462624193,76.450397852,22.6898848071,12.462489021800002,74.5267560976,562.3222222219999,76.86059343550001
2387,2007,Australia,2.4014016490900003,17.8652600396,146.41520210299998,10972.8917398,5868.34709712,19.8960179801,1.959,3.75765786438,21.5065520269,27.8964886934,4.977313383899999,81.2926829268,2.7111151608200004,69.7021096575
2388,2007,Austria,1.5995787339899998,8.40509279323,123.407406867,8185.53509878,4029.62695258,52.4851502713,1.38,3.62151042349,48.3336828443,30.8255909575,2.25198804572,80.1804878049,100.456380634,67.5748303085
2389,2007,Azerbaijan,7.002185705710001,3.5553400999800004,17.1626250707,2118.21052754,1411.5573398,68.1309402161,1.97,25.048999523200003,28.5136989827,68.494451554,20.9817105557,69.7565121951,103.853368672,24.5033627403
2390,2007,"Bahamas, The",2.32673473265,4.9392039362,88.1127963038,,2071.53062447,46.739294020600006,1.877,1.44652221531,53.9655266092,13.4176966262,2.9475255704500003,74.0594634146,34.1917082917,84.2555686411
2391,2007,Bahrain,,26.0012907085,47.9978555777,20779.9191091,11291.126355,79.6795292321,2.292,8.29244382201,58.105521340200006,,8.4354370028,75.7077560976,1368.75733333,
2392,2007,Bangladesh,18.7060942247,0.302930322848,50.024690810100005,200.576171989,173.580998621,16.9953348465,2.521,7.05863620607,22.9470478067,25.7382687184,6.47122345564,68.85997560979999,1126.16337866,55.5556370569
2393,2007,Barbados,1.3264071597,4.93972203915,92.8855763558,,1452.08832753,44.95926357729999,1.768,1.7642844348900002,48.7482127192,13.4708415356,3.81160683724,74.3564146341,642.218604651,70.6749634336
2394,2007,Belarus,9.67487396449,6.3309450836800005,2.68374733573,3394.24686192,2918.19790795,60.9430527153,1.37,8.60000000014,67.2108252638,43.1675804541,12.8727090882,70.2034146341,47.121503203500005,47.1575455814
2395,2007,Belgium,0.990615986042,9.74477719115,108.786597527,8614.49128057,5389.28164733,77.4908365667,1.82,3.3975453862700005,73.6727852921,24.9685429824,2.05823504418,79.78292682930001,350.914795244,74.0408410316
2396,2007,Belize,13.3938453622,1.5360938060299998,68.3466137746,,596.508748236,63.8204902421,2.893,1.10431080362,62.7762176638,21.0587708984,4.8469068557,69.452,13.0821131083,65.54738373939999
2397,2007,Benin,27.6154121436,0.5162987386819999,8.36935203086,77.4033184893,368.216084341,22.5865082139,5.365,5.98651552197,35.2184550856,27.5756491312,0.390494254156,57.867390243900005,77.2227474282,44.80893872520001
2398,2007,Bermuda,0.7992961092759999,11.2460393293,,,,,1.76,2.84589011431,,8.71237881785,5.86640576512,78.9341463415,1297.76,90.4883250729
2399,2007,Bhutan,19.2321239214,0.575767714253,22.146249686500003,,358.04898521,41.6513855926,2.636,17.9258249448,41.6053452277,45.375679015100005,3.1106604219,66.29309756100001,17.878400713599998,35.3921970636
2400,2007,Bolivia,12.8769620759,1.30616369337,53.508058124,545.359298466,561.052703379,41.795377103,3.427,4.564284924740001,34.2659379278,36.3894057267,7.37326609729,64.6941219512,8.71548232253,50.7336321974
2401,2007,Bosnia and Herzegovina,9.7167030399,4.596618909709999,41.064927774,2334.38130953,1381.12205494,27.1055815456,1.253,5.72875707291,56.4586949513,27.3717972259,6.29489278127,75.3714878049,75.0081640625,62.9114997342
2402,2007,Botswana,2.49489334921,2.19211046652,-18.4406280207,1491.37679617,1028.07041536,54.5160825472,2.9210000000000003,8.27676375752,40.5885561757,46.541451286800005,4.92760715127,59.0745609756,3.4062622412800003,50.963655364
2403,2007,Brazil,5.180019383249999,1.8840344708,87.3153294974,2137.76499203,1221.36231051,13.3276451578,1.944,6.07228368974,11.9649092753,27.1206469592,6.4366156531300005,72.4148292683,23.0654811956,67.6993336575
2404,2007,British Virgin Islands,,6.078310086919999,,,,,,,,,,,164.9,
2405,2007,Brunei Darussalam,0.689655172414,22.4744631589,18.8080653489,8625.77745494,8618.396139499999,67.8527507652,1.982,0.154581460252,27.8977164992,71.30481891810001,1.12044804869,76.6755609756,71.05483870970001,28.0055259095
2406,2007,Bulgaria,5.42867241605,6.9254352820200005,52.392618298,4523.32287831,2666.11144524,51.9656712834,1.49,7.675350681860001,70.6481778799,30.5311846445,11.0660998182,72.6634146341,69.4718534205,64.0401429395
2407,2007,Burkina Faso,32.7480039844,0.115429246294,10.2821424695,,,10.8513340518,6.1160000000000005,4.11138164578,24.9316983349,18.7954296848,1.76232930592,55.188804878,52.1345102339,48.4565663308
2408,2007,Burundi,37.3360989703,0.0219643298822,23.818628587,,,7.25846908868,6.566,4.78583195089,34.223842955500004,18.0383732128,6.90187529003,53.4560731707,331.564563863,44.6255278169
2409,2007,Cabo Verde,9.17512505399,0.8228840711609999,64.4032377462,,214.01352233,36.0174132066,2.665,15.1706880041,66.20682864609999,16.2464457073,8.75141898222,72.0993658537,119.42382134,60.9594637405
2410,2007,Cambodia,31.8813748741,0.252413921202,12.9021077177,100.22798954,253.343288148,65.3259680507,3.0860000000000003,10.2125718078,72.94217881899999,26.7794859535,6.5180355403900005,64.5523414634,77.77418989350001,41.3391391724
2411,2007,Cameroon,22.90321304,0.305805976486,6.9722211613,249.133823599,332.30332161,23.9302331614,5.235,3.25566449298,24.6053470318,29.810877202,1.0230804109799998,52.4791463415,40.3589938863,47.2859097579
2412,2007,Canada,1.5072236450299998,16.446455185599998,149.884531678,16771.0778253,8130.58019344,34.1531662527,1.6589,2.06274769026,32.0388781417,31.1458848165,3.3187754805000003,80.6343902439,3.61663736005,67.3468915384
2413,2007,Caribbean small states,3.93724752747,9.89670870623,51.3388576533,,3923.68240346,52.10330504229999,2.22844165639,3.25131881748,50.4098056386,36.3767710043,6.12721540982,71.53580442229999,16.711651228900003,58.5728159045
2414,2007,Cayman Islands,0.268605825596,11.3258158508,,,,,,,,6.78007376603,,,214.5,
2415,2007,Central African Republic,54.284112267,0.0602134073788,17.9111707421,,,14.1106752823,4.902,4.60753485452,23.4578378011,14.3781274122,1.8717492244,45.687390243900005,6.74516677903,31.3377603208
2416,2007,Central Europe and the Baltics,3.71558373697,7.266778191729999,54.2969180298,3979.83855309,2686.14645564,50.938709299,1.3811333131,6.39506645222,55.7156447224,34.0601130667,5.35448528664,74.2523833325,95.6396805137,62.2243031964
2417,2007,Chad,56.0022458493,0.0428630111367,0.8207238641429999,,,44.5034938578,6.901,3.27149957889,40.2275300058,9.94096681074,3.30193426257,48.5592195122,8.56059720457,34.0567873374
2418,2007,Channel Islands,,,,,,,1.42,5.898329661469999,,,3.33633325095,79.41080487800001,823.768421053,
2419,2007,Chile,3.69240364225,4.3515649102800005,85.2637614377,3353.15571849,1860.10017433,43.82695987140001,1.887,5.16082559987,31.960912852600003,43.6950186724,4.84375360746,79.3135365854,22.1412138281,52.6125776853
2420,2007,China,10.2830046593,5.153564016590001,125.691573509,2330.25946877,1550.53027085,35.9483021021,1.526,14.2313880357,26.7164353002,46.8610155041,7.805018317949999,74.3404390244,140.37658805,42.8559798366
2421,2007,Colombia,7.829878874939999,1.4068996424899998,52.569563748,974.385215955,637.510761494,16.539232425199998,2.1180000000000003,6.90062765541,19.7906614208,33.6927705156,5.03975733216,72.7055121951,39.9951753042,58.4773506095
2422,2007,Comoros,40.8316044145,0.17504819804,12.1767623226,,63.1348128438,15.4578850699,4.927,0.800152799016,41.377280480900005,10.8854575558,3.54477516207,60.7123414634,348.954325631,48.2828658707
2423,2007,"Congo, Dem. Rep.",22.845301415300003,0.0289266752876,3.64160592993,102.816292338,299.806124773,39.9628223787,6.646,6.2594698472,46.692870795,31.944534045900003,18.8689648228,55.0644146341,26.393275402,45.2101645388
2424,2007,"Congo, Rep.",4.32729847263,0.326664809664,-6.850801972519999,130.797582667,338.481267822,78.5294841648,5.063,-1.58222275044,53.5231132313,73.2408412657,1.12245291795,55.8013170732,10.8804245974,22.4318602616
2425,2007,Costa Rica,8.86754775983,1.85890149023,47.2378326757,1900.69035912,1031.80869969,40.7956824605,2.006,8.1678961156,46.11585137229999,26.7610669336,10.5352782753,78.33031707319999,85.5751077164,64.3713847197
2426,2007,Cote d'Ivoire,21.9948063744,0.359270183731,19.234149585,190.16897947900003,539.7271851830001,47.2259826099,5.392,1.7650367837,42.2116488064,23.2717153969,2.9331424308300003,48.7788292683,59.3150062893,54.7334782286
2427,2007,Croatia,4.83191070022,5.40295581605,70.75775030220001,3737.60144274,2102.14585212,39.0005041788,1.48,5.150004979599999,46.26795219,28.0968819888,4.105009444969999,75.7056097561,79.2709077913,67.07120731100001
2428,2007,Cuba,4.97041961708,2.3745716849900003,,1298.64801118,904.662628457,20.3364986733,1.636,7.26213703416,17.63137014,20.4940880838,3.59044319373,78.44919512199999,106.013181135,74.5354922991
2429,2007,Curacao,,,,7323.54084523,16338.3822958,,2.0,,,,,75.3634146341,324.45045045,
2430,2007,Cyprus,2.34448059218,7.709723999099999,219.271218237,4379.89163155,2293.67568483,53.2590529248,1.504,4.82071054105,58.0160309249,21.0812270327,3.18614894713,78.8685121951,115.047619048,76.5742923752
2431,2007,Czech Republic,2.17042698586,11.9725152221,51.53192256729999,6518.2174127,4468.96035161,66.5527781975,1.45,5.529266338709999,64.1024536911,38.2368148914,3.53330540811,76.7243902439,133.318161812,59.592758122700005
2432,2007,Denmark,1.3840682701299998,9.20201511031,214.892506256,6668.39026645,3622.59683256,51.3363123712,1.84,0.8244175316750001,48.502240028,26.3749692463,2.51554766813,78.1951219512,128.716427056,72.2409624836
2433,2007,Djibouti,3.85527653326,0.578051792236,26.4944960947,,178.904528787,57.0882522745,3.744,5.10006138735,77.1495689913,16.8856594255,4.929200605899999,58.8293414634,34.482700604,79.25906404130001
2434,2007,Dominica,12.7027804315,2.1754926195400004,45.8255704329,,607.3875273680001,35.0860778114,,6.3210056926,56.0857431054,16.3074951343,1.52516893722,,94.3933333333,70.98973512149999
2435,2007,Dominican Republic,7.078436759470001,2.2277472092700004,38.0497652131,1335.39049966,763.408932512,26.762022012,2.687,8.710414118500001,35.1852086651,31.0410474845,12.754988826300002,72.1313170732,196.736410681,61.8805157561
2436,2007,Early-demographic dividend,11.008901668800002,1.98445372522,49.5676860232,926.601707152,801.16768704,30.3972796939,2.90596039932,6.46425308801,28.8657514399,38.3541180103,6.57177135434,66.7168411826,83.7967851241,50.5989405448
2437,2007,East Asia & Pacific,5.92266218452,4.81252041886,188.450589153,2634.37235259,1656.81942763,36.7488173417,1.76832751634,6.80264463096,31.4907183341,36.6129328492,4.977313383899999,73.5846595367,88.6039697665,57.384941743
2438,2007,East Asia & Pacific (IDA & IBRD countries),11.0336448444,4.11941618695,112.993283842,1882.97207916,1332.00755178,39.5737394499,1.80209777036,12.2881007169,31.342839537800003,45.5198755294,5.676297990619999,72.6919270432,120.233534814,43.4464748658
2439,2007,East Asia & Pacific (excluding high income),11.0336448444,4.10113803204,112.993283842,1868.67066742,1324.77868382,39.5737394499,1.80456167471,12.2881007169,31.342839537800003,45.5198755294,5.676297990619999,72.6378120561,120.840584008,43.4464748658
2440,2007,Ecuador,9.83719474362,2.244784002,21.5387743716,958.925777864,833.203582927,31.9317679733,2.736,2.19006397225,30.6553704546,36.231704448,6.65050227293,74.4950243902,57.1971291673,53.9311008084
2441,2007,"Egypt, Arab Rep.",14.070240063599998,2.4365920396200003,84.1463983838,1436.07409837,896.348494221,30.2497314715,3.016,7.088015956989999,34.828141783,36.7640662141,12.5955415973,69.78229268289999,77.9600452057,49.1656937223
2442,2007,El Salvador,11.8658790827,1.16568967666,60.5856990009,899.7038961889999,748.1199930380001,25.8827450025,2.253,3.83976517703,48.2946943282,28.406771195300003,4.370536968590001,70.7804634146,288.919594595,59.727349722
2443,2007,Equatorial Guinea,1.37863038748,7.20404086525,-21.3795216588,,2641.94245101,88.6212939725,5.391,15.2821139195,45.462495885100005,81.6419949708,3.03765385936,54.5163170732,23.736114082,16.9793746418
2444,2007,Eritrea,25.3833362332,0.131490395908,121.14301992,55.6022185512,162.700034655,5.771852583769999,4.8180000000000005,1.42682206012,28.7877069489,20.0790741918,7.288208420489999,59.6694146341,43.62672277229999,54.5375895749
2445,2007,Estonia,3.4553472740400006,13.954884088699998,89.91672001180001,6277.41146284,4243.64799952,63.19566180819999,1.69,7.748187528460001,72.0699970455,30.826217100300003,11.5104454947,72.8146341463,31.6272705827,65.7184356257
2446,2007,Ethiopia,45.461589563100006,0.0743445875862,41.8420554207,39.4600363784,442.86665148300006,,5.353,11.4561669954,,12.4660307271,17.2205794854,58.408,80.891968,42.072379647800005
2447,2007,Euro area,1.73999207105,8.11470424269,139.665396035,6864.44846513,3741.37335193,39.3578577764,1.53952935146,3.0242709865099995,37.896537686,26.844565379,2.76503957075,80.0997517287,124.2554898,71.41544255
2448,2007,Europe & Central Asia,2.29732390647,7.923665449,129.394061158,5551.70264761,3365.33106783,38.1498973039,1.6594971770299998,3.69171798789,36.6573101715,27.9191319046,3.98746320035,74.92140241220001,32.0093101554,69.7828989895
2449,2007,Europe & Central Asia (IDA & IBRD countries),6.1666723739,7.70795676905,37.3614108465,3994.62463062,2974.0377457,32.7938441604,1.7217274046400002,7.525850345239999,32.2930346645,34.2544337433,11.0660998182,69.9944489801,19.0015406584,59.5788915045
2450,2007,Europe & Central Asia (excluding high income),6.64461407566,7.683045852030001,34.869490241,4029.71565329,3027.07763509,31.7103688767,1.76185354991,7.650749433220001,30.3809594523,34.5576602333,12.7176769713,69.42256412520001,17.424777568,58.7977228699
2451,2007,European Union,1.69544417097,7.9963718463,141.222456679,6368.82825611,3528.05981434,38.2800330647,1.55812153835,3.0845665389700003,37.5853621893,26.6215943077,2.93198754928,78.9682102701,117.920258119,71.6829615213
2452,2007,Faroe Islands,,14.1853947612,,,,42.1222383487,2.6,,58.3776810192,,,79.8365853659,34.813037249299995,54.8540557975
2453,2007,Fiji,13.906178573900002,1.44091795062,119.972082988,,627.7486465669999,49.0397495747,2.774,-0.8506536113490001,61.594073701800006,18.1167048897,2.95505566591,68.8434146341,45.6885057471,67.97711653649999
2454,2007,Finland,2.68309971036,12.0984818633,98.8101873687,17161.2412833,6967.21323874,43.9968057283,1.83,5.18480080885,39.1791364747,35.0532220416,2.76503957075,79.2634146341,17.391956328699997,62.263678248000005
2455,2007,Fragile and conflict affected situations,20.5924717371,0.719093958882,10.0555707122,442.464377117,532.883619481,37.9783578026,4.87413631573,5.43825430456,33.8516143516,35.5987557818,5.198903957290001,59.20782178140001,27.1086988491,43.1809025847
2456,2007,France,1.80029894305,5.762833483990001,137.277236119,7519.06208034,4120.3058212,27.1283927901,1.98,2.36149887324,28.4193105717,21.0627763234,2.56390634269,81.112195122,116.912447471,77.1369247336
2457,2007,French Polynesia,,3.14079681673,,,,,2.184,,,,,74.8919756098,71.1368852459,
2458,2007,Gabon,5.3008784072,2.8579604997400003,2.31645005459,1000.06801295,1281.68189093,58.5286045861,4.164,5.65895238322,26.6038745775,61.1815866282,6.26876448148,60.3927804878,5.5920440874,33.5175349647
2459,2007,"Gambia, The",22.9498211647,0.25776478368,20.8451642705,,86.5646462175,14.7344800798,5.799,3.63102553253,42.0674853813,15.3547674509,4.29397778221,58.5694390244,151.82055336,61.6954113843
2460,2007,Georgia,10.6954830619,1.57298309652,31.0672113377,1730.52425282,818.550955414,31.2057157058,1.758,12.3439998799,57.9505830687,24.3088285563,9.69284337614,73.4210243902,71.4160747402,64.9956890662
2461,2007,Germany,0.825476704284,9.48803988828,120.480139104,7229.08991295,3985.80810152,43.00991154810001,1.37,3.26053529682,36.3606196011,30.5315827644,1.6973872707299995,79.53414634149999,235.943361918,68.6429405314
2462,2007,Ghana,29.7370589291,0.4362367770899999,22.8626544237,245.960134749,278.760989471,24.5250906044,4.33,4.346819153119999,40.8292316808,21.2374993149,18.6302768855,59.6358536585,99.0069482289,49.0254422265
2463,2007,Gibraltar,,13.9190796103,,5038.62949278,5268.8948606,,,,,,,,2977.0,
2464,2007,Greece,3.44319587191,8.89229344182,112.091990181,5701.33085359,2734.92011068,22.520269763,1.38,3.2737468571,35.0041044594,20.4032866562,3.4226668051200004,79.4390243902,85.7135221102,76.1535174719
2465,2007,Greenland,,11.2820793917,,,,,2.299,5.513059779219999,,,-2.28522633184,69.98268292680001,0.1377877938849999,
2466,2007,Grenada,4.13156944684,2.30101267534,75.913333252,,781.9514031680001,28.90625,2.301,6.150583244959999,57.531259765600005,21.8578326505,2.2977022977,71.8447560976,304.667647059,74.0105922325
2467,2007,Guam,,,,,,,2.562,,,,,77.3074146341,293.207407407,
2468,2007,Guatemala,12.4060045376,0.915047143245,38.5517027475,539.657936882,616.892076168,25.5652641596,3.664,6.30405653778,42.3332331836,29.7254853422,7.13598855395,70.1107804878,128.757269504,57.86851012020001
2469,2007,Guinea,25.3459465698,0.119193055597,17.9018632987,,,28.7647657215,5.575,1.75768235072,36.4184152035,39.5236699195,12.986877990999998,53.9994878049,41.3174385479,35.1303835113
2470,2007,Guinea-Bissau,44.3255767787,0.1512568894199999,5.75255159982,,62.1995597581,20.1772146583,5.267,3.2050476373900003,33.939546644800004,13.3352357674,4.38367391432,52.8554634146,54.3151493599,42.3391874539
2471,2007,Guyana,21.3892586064,2.0950407570400005,51.7670852396,,670.5666824919999,51.231431970900005,2.787,7.020313463300001,77.9148717454,20.4735945374,12.7024617246,65.7797560976,3.7878486157,58.137473879
2472,2007,Haiti,,0.250172073582,26.0360726618,25.32186497,384.513775199,13.4219254009,3.579,3.34327901461,40.5156512653,,8.04065047045,59.9773902439,346.7691582,
2473,2007,Heavily indebted poor countries (HIPC),26.9800351227,0.199595652745,19.6877852583,167.024487255,387.341964064,29.1310000013,5.55855626904,6.514733509430001,38.419766919,25.7089233722,6.691476275169999,56.5766165423,29.2558158748,47.3110431057
2474,2007,High income,1.43909659065,12.1624393096,187.46585167,9351.93639152,5108.38676563,29.6045147142,1.7492582895900002,2.70560081872,29.45373636,26.6076473579,3.4226668051200004,79.2386203249,32.1855857018,71.9939028408
2475,2007,Honduras,13.007373259,1.2306029785,50.8556127238,695.007399348,657.398639731,53.509011539300005,3.039,6.18832716678,81.56162337859999,28.5642015887,6.62550716829,71.8587317073,63.7566985432,58.4284251523
2476,2007,"Hong Kong SAR, China",0.0632302234238,6.32153622602,122.699639196,5907.34930526,2107.97304917,203.721809886,1.028,6.46475756593,193.046458713,7.08645720747,3.1375057129500004,82.3268292683,6586.95238095,92.8503125691
2477,2007,Hungary,3.97760747698,5.57245952079,75.1534172027,3976.51897715,2658.03637311,78.3093952437,1.32,0.4483481942689999,77.6183100564,31.107047488600003,5.35448528664,73.1512195122,112.217163263,64.91534503439999
2478,2007,IBRD only,8.858365969489999,3.68762108206,73.4611928358,1785.38914963,1310.57268613,32.3428851715,2.17652232396,8.75167196474,28.1979349906,39.2294479786,6.4366156531300005,70.1729440238,61.5074708244,51.9115172301
2479,2007,IDA & IBRD total,10.0365054672,2.91378535846,70.6756989918,1467.44332868,1127.26647411,32.1795634197,2.67862304206,8.59131427276,28.8004510873,38.5181530436,6.65050227293,67.75917164170001,58.2096664429,51.4296542029
2480,2007,IDA blend,25.1707738927,1.08581493255,40.6477251076,496.530893166,663.53443801,34.8678407774,3.95472956311,6.095702430580001,39.014190711,33.3810089932,7.323792711819999,61.2853204195,72.9315985517,41.412745554
2481,2007,IDA only,25.9841860283,0.308994529123,26.0161535561,231.497382472,357.549749306,25.292324502800003,4.56468888096,7.164274474349999,34.5066062984,25.3889674891,6.57177135434,60.089105590200006,42.7197170128,48.2563312534
2482,2007,IDA total,25.6045478714,0.588981989743,32.9903518734,341.511106642,483.836090366,30.0284758085,4.34069763164,6.57444702409,36.7361050731,29.1190371227,6.691476275169999,60.51656342770001,50.142706041,45.062272365
2483,2007,Iceland,5.1669801033,7.41483345423,301.187326,36852.5448862,14746.0313385,33.3645655315,2.09,9.4929103138,42.5353946584,23.8327850926,4.16099489964,81.4536585366,3.10789027431,71.0002348041
2484,2007,India,18.9324313035,1.19320541762,62.71518068140001,543.356622439,486.292374786,21.0082895202,2.826,8.60820459986,25.1519079066,34.6663347281,3.67028295614,65.30043902439999,396.774384079,46.4012339684
2485,2007,Indonesia,13.7166831035,1.61665918558,40.5802114688,546.335479481,788.5836582439999,29.4357184851,2.497,6.345022226669999,25.3935314931,46.7991415207,11.2585785309,67.5677317073,128.229563307,39.4841753758
